target,model_name,family,status,cv_mae,cv_rmse,cv_r2,cv_pearson,cv_spearman,train_mae,train_rmse,train_r2,top_decile_actual_mean,overall_actual_mean,top_decile_lift,params_json,rows_used,notes
bpr,elastic_alpha_0.03_l1_0.65,elastic_net,ok,1.3222751874657703,1.665156757638491,0.4340855760567697,0.6620700520726387,0.6660393325373616,1.1923364933761431,1.5100571098265636,0.5345990559956507,3.6789473684210527,1.2193386243386242,2.459608744082429,"{""alpha"": 0.03, ""l1_ratio"": 0.65}",378,
bpr,elastic_alpha_0.1_l1_0.05,elastic_net,ok,1.3199581864783996,1.6652357333926224,0.43403189392976116,0.659892684969509,0.6629188812166771,1.18531238427827,1.5008013240160574,0.5402868537707022,3.7573684210526324,1.2193386243386242,2.5380297967140084,"{""alpha"": 0.1, ""l1_ratio"": 0.05}",378,
bpr,elastic_alpha_0.1_l1_0.15,elastic_net,ok,1.3106880730604724,1.6530613686778388,0.4422771109432141,0.6654759371760881,0.6682942693776639,1.2009512387752779,1.5198832197223995,0.5285225181417863,3.655263157894737,1.2193386243386242,2.435924533556113,"{""alpha"": 0.1, ""l1_ratio"": 0.15}",378,
bpr,elastic_alpha_0.1_l1_0.35,elastic_net,ok,1.305275246709158,1.6445557581905668,0.44800172529957283,0.6693845622103423,0.6719345181895185,1.2136611717869996,1.5375148644609418,0.5175201713259422,3.655263157894738,1.2193386243386242,2.435924533556114,"{""alpha"": 0.1, ""l1_ratio"": 0.35}",378,
bpr,elastic_alpha_0.1_l1_0.65,elastic_net,ok,1.3040875128499656,1.648386998200011,0.44542680343255625,0.6674088164691464,0.6675054080857638,1.2248251711430602,1.555466897043825,0.5061875206551691,3.6718421052631585,1.2193386243386242,2.452503480924534,"{""alpha"": 0.1, ""l1_ratio"": 0.65}",378,
bpr,elastic_alpha_0.3_l1_0.05,elastic_net,ok,1.303041016006612,1.6567121657981136,0.43981092116620246,0.6658215570887823,0.66466335225832,1.220412077938255,1.5582305531686431,0.5044312116431977,3.655263157894738,1.2193386243386242,2.435924533556114,"{""alpha"": 0.3, ""l1_ratio"": 0.05}",378,
bpr,elastic_alpha_0.3_l1_0.15,elastic_net,ok,1.301261136099262,1.656298126414257,0.4400908869478205,0.6681635521580538,0.6654421042166666,1.234322946722709,1.576330656737115,0.49285148440282656,3.655263157894737,1.2193386243386242,2.435924533556113,"{""alpha"": 0.3, ""l1_ratio"": 0.15}",378,
bpr,elastic_alpha_0.3_l1_0.35,elastic_net,ok,1.309759285091212,1.669110434538483,0.4313950197242086,0.6648609072647855,0.6589283606609327,1.2642687967456143,1.6119448461499057,0.46967650155694585,3.878947368421053,1.2193386243386242,2.659608744082429,"{""alpha"": 0.3, ""l1_ratio"": 0.35}",378,
bpr,elastic_alpha_0.3_l1_0.65,elastic_net,ok,1.341006050087191,1.709169796828022,0.40377396755215367,0.6448678172329537,0.634250144358081,1.3070747898559918,1.6681744085868933,0.43203258063269856,3.5457894736842106,1.2193386243386242,2.326450849345586,"{""alpha"": 0.3, ""l1_ratio"": 0.65}",378,
bpr,elastic_alpha_1.0_l1_0.05,elastic_net,ok,1.3706781788978442,1.7407989968530784,0.38150275363375696,0.6542260203853365,0.6453981841612312,1.3367628764735733,1.6937299836228854,0.41449734803006977,3.7302631578947367,1.2193386243386242,2.5109245335561123,"{""alpha"": 1.0, ""l1_ratio"": 0.05}",378,
bpr,elastic_alpha_1.0_l1_0.15,elastic_net,ok,1.4049174438301488,1.7804029042058254,0.3530404872843286,0.6491808981257591,0.637441249922062,1.3862723715747307,1.7494472753637902,0.3753421076364294,3.7297368421052637,1.2193386243386242,2.5103982177666397,"{""alpha"": 1.0, ""l1_ratio"": 0.15}",378,
bpr,elastic_alpha_1.0_l1_0.35,elastic_net,ok,1.4699143389728422,1.8616736228030393,0.29262842219398,0.6255497731500319,0.6133443758443213,1.459405149093221,1.841595203617348,0.30780435067544765,3.431842105263157,1.2193386243386242,2.212503480924533,"{""alpha"": 1.0, ""l1_ratio"": 0.35}",378,
bpr,elastic_alpha_1.0_l1_0.65,elastic_net,ok,1.5076376204115192,1.909158440019562,0.25608304264398507,0.6091769526219616,0.5986026950105054,1.5099859389595618,1.9052678598701627,0.2591119368862589,3.260789473684211,1.2193386243386242,2.041450849345587,"{""alpha"": 1.0, ""l1_ratio"": 0.65}",378,
bpr,rf_depth_2_leaf_3,random_forest,ok,1.3827915456312425,1.7553790479104512,0.3710989271359033,0.6194165986342371,0.6088784944284107,1.2926398806646398,1.6430738663036675,0.448996076770355,3.2936842105263158,1.2193386243386242,2.0743455861876914,"{""max_depth"": 2, ""max_features"": 0.75, ""min_samples_leaf"": 3, ""n_estimators"": 250}",378,
bpr,rf_depth_2_leaf_6,random_forest,ok,1.3824422694818062,1.755365876147195,0.37110836521706747,0.6193480804055638,0.6080307546004302,1.292585198317024,1.6429950164479634,0.4490489600134592,3.4452631578947366,1.2193386243386242,2.225924533556112,"{""max_depth"": 2, ""max_features"": 0.75, ""min_samples_leaf"": 6, ""n_estimators"": 250}",378,
bpr,rf_depth_2_leaf_10,random_forest,ok,1.3854285053403264,1.7598414135235623,0.36789739229276097,0.6157533867760776,0.6027677911158839,1.2935555774987875,1.6446836724991187,0.4479158525971624,3.2797368421052626,1.2193386243386242,2.0603982177666387,"{""max_depth"": 2, ""max_features"": 0.75, ""min_samples_leaf"": 10, ""n_estimators"": 250}",378,
bpr,rf_depth_3_leaf_3,random_forest,ok,1.339515576804974,1.7043263560554323,0.4071483470681425,0.6426660802304336,0.6343691234375946,1.1724283495542263,1.4912814360422086,0.5461004645782892,3.5881578947368418,1.2193386243386242,2.368819270398218,"{""max_depth"": 3, ""max_features"": 0.75, ""min_samples_leaf"": 3, ""n_estimators"": 250}",378,
bpr,rf_depth_3_leaf_6,random_forest,ok,1.3461351499908492,1.7101093593569296,0.40311827422807855,0.6392079279159991,0.6288998628936117,1.1765458251442251,1.5004335986607018,0.5405121033987734,3.494736842105263,1.2193386243386242,2.2753982177666385,"{""max_depth"": 3, ""max_features"": 0.75, ""min_samples_leaf"": 6, ""n_estimators"": 250}",378,
bpr,rf_depth_3_leaf_10,random_forest,ok,1.3598805800540952,1.7272613157013494,0.3910850905721337,0.6279990544421873,0.6194394152444191,1.1889108566725826,1.51572177181552,0.5311007990675607,3.5415789473684205,1.2193386243386242,2.3222403230297965,"{""max_depth"": 3, ""max_features"": 0.75, ""min_samples_leaf"": 10, ""n_estimators"": 250}",378,
bpr,rf_depth_4_leaf_3,random_forest,ok,1.325856577484381,1.6844931258939715,0.4208660818477066,0.6510969410842294,0.6428489657321041,1.054457454979569,1.3424973912460922,0.6321528328503302,3.5105263157894737,1.2193386243386242,2.2911876914508493,"{""max_depth"": 4, ""max_features"": 0.75, ""min_samples_leaf"": 3, ""n_estimators"": 250}",378,
bpr,rf_depth_4_leaf_6,random_forest,ok,1.3337606726301467,1.69057226276243,0.4166784872813456,0.647509976257803,0.6389126578661848,1.0794446363413965,1.3765696401544765,0.6132441521271306,3.517105263157895,1.2193386243386242,2.2977666388192706,"{""max_depth"": 4, ""max_features"": 0.75, ""min_samples_leaf"": 6, ""n_estimators"": 250}",378,
bpr,rf_depth_4_leaf_10,random_forest,ok,1.35027098958076,1.713968690256559,0.4004211795806223,0.6341589032592821,0.6291662604964811,1.1102808705105807,1.4144774252800703,0.5916500035484202,3.547631578947368,1.2193386243386242,2.3282929546087434,"{""max_depth"": 4, ""max_features"": 0.75, ""min_samples_leaf"": 10, ""n_estimators"": 250}",378,
bpr,rf_depth_6_leaf_3,random_forest,ok,1.3141815104667645,1.6640631032633075,0.43482870313486166,0.6604553548381717,0.6513610245840918,0.8581139795475479,1.0899667091072238,0.7575249922594094,3.6092105263157896,1.2193386243386242,2.3898719019771653,"{""max_depth"": 6, ""max_features"": 0.75, ""min_samples_leaf"": 3, ""n_estimators"": 250}",378,
bpr,rf_depth_6_leaf_6,random_forest,ok,1.3328599494848665,1.6834676252054581,0.4215710077890973,0.6500083800807382,0.6416748388493988,0.9309084943836164,1.1884606962174125,0.7117228882053519,3.5881578947368418,1.2193386243386242,2.368819270398218,"{""max_depth"": 6, ""max_features"": 0.75, ""min_samples_leaf"": 6, ""n_estimators"": 250}",378,
bpr,rf_depth_6_leaf_10,random_forest,ok,1.3499388959357597,1.709742463179351,0.4033743632675445,0.63580534955072,0.6301594191994224,1.0221839946007298,1.3048790212775254,0.6524790323271404,3.564473684210526,1.2193386243386242,2.345135059871902,"{""max_depth"": 6, ""max_features"": 0.75, ""min_samples_leaf"": 10, ""n_estimators"": 250}",378,
bpr,rf_depth_None_leaf_3,random_forest,ok,1.323481431857643,1.6696587377106789,0.43102138462388695,0.6567558450424358,0.6476413452943174,0.625206894345807,0.8245732301099559,0.8612289170594624,3.538684210526316,1.2193386243386242,2.3193455861876915,"{""max_depth"": null, ""max_features"": 0.75, ""min_samples_leaf"": 3, ""n_estimators"": 250}",378,
bpr,rf_depth_None_leaf_6,random_forest,ok,1.331774798376404,1.6819224778523243,0.42263232652338856,0.6506497251229805,0.6414035532171188,0.848064114574262,1.0949724922931785,0.7552926956129039,3.552894736842105,1.2193386243386242,2.333556112503481,"{""max_depth"": null, ""max_features"": 0.75, ""min_samples_leaf"": 6, ""n_estimators"": 250}",378,
bpr,rf_depth_None_leaf_10,random_forest,ok,1.3497778434938827,1.708744056480225,0.40407096070574366,0.636271332865349,0.6313528760166147,0.9965186903459318,1.2795364292943463,0.6658466456705081,3.5344736842105258,1.2193386243386242,2.315135059871902,"{""max_depth"": null, ""max_features"": 0.75, ""min_samples_leaf"": 10, ""n_estimators"": 250}",378,
bpr,extra_trees_depth_2_leaf_3,extra_trees,ok,1.4613419915053607,1.842738907598949,0.3069443215583316,0.6054194107732785,0.5805417314498978,1.4083399827810654,1.776769697147543,0.35567824925553837,3.345,1.2193386243386242,2.125661375661376,"{""max_depth"": 2, ""max_features"": 0.75, ""min_samples_leaf"": 3, ""n_estimators"": 250}",378,
bpr,extra_trees_depth_2_leaf_6,extra_trees,ok,1.4669102080416792,1.84808968264646,0.30291361590773414,0.6021035255608563,0.5768783433434382,1.4082117925740432,1.7774800068785355,0.355162977644927,3.1726315789473687,1.2193386243386242,1.9532929546087445,"{""max_depth"": 2, ""max_features"": 0.75, ""min_samples_leaf"": 6, ""n_estimators"": 250}",378,
bpr,extra_trees_depth_2_leaf_10,extra_trees,ok,1.4743868674699754,1.8579078826742623,0.29548722987908627,0.592051629677513,0.5720230859483543,1.4103507723519577,1.7796212375895049,0.3536084437165401,3.314473684210526,1.2193386243386242,2.095135059871902,"{""max_depth"": 2, ""max_features"": 0.75, ""min_samples_leaf"": 10, ""n_estimators"": 250}",378,
bpr,extra_trees_depth_3_leaf_3,extra_trees,ok,1.4030524195617413,1.7764713666467742,0.3558946022171381,0.6194111709065078,0.5948241878660158,1.312896177618512,1.6598450099581867,0.43769028191504755,3.328947368421052,1.2193386243386242,2.1096087440824283,"{""max_depth"": 3, ""max_features"": 0.75, ""min_samples_leaf"": 3, ""n_estimators"": 250}",378,
bpr,extra_trees_depth_3_leaf_6,extra_trees,ok,1.410984668846857,1.7841240473868927,0.3503332969004901,0.616431772732275,0.5889187817887279,1.3175773506011068,1.6684705251755472,0.4318309236584724,3.2984210526315785,1.2193386243386242,2.0790824282929545,"{""max_depth"": 3, ""max_features"": 0.75, ""min_samples_leaf"": 6, ""n_estimators"": 250}",378,
bpr,extra_trees_depth_3_leaf_10,extra_trees,ok,1.4320536153769978,1.8053508334298498,0.33478239163032,0.6016415344353603,0.5767684737732807,1.325612062931656,1.6777139643037062,0.42551809528589624,3.192368421052632,1.2193386243386242,1.9730297967140078,"{""max_depth"": 3, ""max_features"": 0.75, ""min_samples_leaf"": 10, ""n_estimators"": 250}",378,
bpr,extra_trees_depth_5_leaf_3,extra_trees,ok,1.3589185685049945,1.7385550784721575,0.38309623209597055,0.6229654044988454,0.5991694238287504,1.102748780489973,1.4119140816278473,0.5931287021688533,3.6868421052631577,1.2193386243386242,2.4675034809245338,"{""max_depth"": 5, ""max_features"": 0.75, ""min_samples_leaf"": 3, ""n_estimators"": 250}",378,
bpr,extra_trees_depth_5_leaf_6,extra_trees,ok,1.3785256869811156,1.7532939235703633,0.3725921181379286,0.614792463499509,0.5908817699633333,1.1488417329496645,1.4677759292000763,0.5602963838093731,3.433947368421053,1.2193386243386242,2.2146087440824287,"{""max_depth"": 5, ""max_features"": 0.75, ""min_samples_leaf"": 6, ""n_estimators"": 250}",378,
bpr,extra_trees_depth_5_leaf_10,extra_trees,ok,1.4004786432498515,1.7698993982843068,0.3606514594494731,0.6079451940258859,0.5880652651987168,1.191681958994301,1.5155508590203917,0.531206539258422,3.462105263157895,1.2193386243386242,2.242766638819271,"{""max_depth"": 5, ""max_features"": 0.75, ""min_samples_leaf"": 10, ""n_estimators"": 250}",378,
bpr,extra_trees_depth_None_leaf_3,extra_trees,ok,1.3520575464852607,1.7291590141642765,0.38974635663907076,0.6249462386196993,0.604379285539247,0.48300323356009073,0.645133620559645,0.9150546000219526,3.8521052631578945,1.2193386243386242,2.6327666388192705,"{""max_depth"": null, ""max_features"": 0.75, ""min_samples_leaf"": 3, ""n_estimators"": 250}",378,
bpr,extra_trees_depth_None_leaf_6,extra_trees,ok,1.3666947949965964,1.7447346144304796,0.3787029815332096,0.616349952879294,0.5928472021526442,0.8750282957700736,1.124753054506842,0.7418008088463124,3.7052631578947355,1.2193386243386242,2.485924533556111,"{""max_depth"": null, ""max_features"": 0.75, ""min_samples_leaf"": 6, ""n_estimators"": 250}",378,
bpr,extra_trees_depth_None_leaf_10,extra_trees,ok,1.3892205045300587,1.7608053663421477,0.3672047344631243,0.6105433312191488,0.5921594341962784,1.0774718845634426,1.3717550937974439,0.6159447749527212,3.4631578947368418,1.2193386243386242,2.243819270398218,"{""max_depth"": null, ""max_features"": 0.75, ""min_samples_leaf"": 10, ""n_estimators"": 250}",378,
bpr,gbr_depth_1_lr_0.015_leaf_5,gradient_boosting,ok,1.380152964298667,1.7574034680049493,0.3696475094294731,0.6326946136758943,0.62762673322271,1.3062605306880277,1.6692920033694114,0.43127130525360224,3.223157894736842,1.2193386243386242,2.0038192703982176,"{""learning_rate"": 0.015, ""max_depth"": 1, ""min_samples_leaf"": 5, ""n_estimators"": 180}",378,
bpr,gbr_depth_1_lr_0.015_leaf_10,gradient_boosting,ok,1.3816445105384296,1.7582877031136201,0.36901302789397306,0.6324746336202043,0.627816746938884,1.3065184753221382,1.6692733049665731,0.4312840462943057,3.2542105263157897,1.2193386243386242,2.0348719019771657,"{""learning_rate"": 0.015, ""max_depth"": 1, ""min_samples_leaf"": 10, ""n_estimators"": 180}",378,
bpr,gbr_depth_1_lr_0.03_leaf_5,gradient_boosting,ok,1.325635571808805,1.678424349050596,0.42503149316950894,0.6603477964326119,0.6549519104032235,1.1906870900683901,1.5277944739623932,0.5236015008309669,3.3989473684210525,1.2193386243386242,2.1796087440824286,"{""learning_rate"": 0.03, ""max_depth"": 1, ""min_samples_leaf"": 5, ""n_estimators"": 180}",378,
bpr,gbr_depth_1_lr_0.03_leaf_10,gradient_boosting,ok,1.3257095143079007,1.677329330258973,0.4257814774523403,0.6607610536667143,0.655531253044299,1.1912711240558744,1.5287610383026708,0.5229985199093872,3.3989473684210525,1.2193386243386242,2.1796087440824286,"{""learning_rate"": 0.03, ""max_depth"": 1, ""min_samples_leaf"": 10, ""n_estimators"": 180}",378,
bpr,gbr_depth_1_lr_0.06_leaf_5,gradient_boosting,ok,1.2920428188881448,1.632822229642497,0.4558503882935714,0.6758303144365603,0.6698375535724357,1.0890014107316397,1.388551919891621,0.606481855801085,3.5960526315789476,1.2193386243386242,2.3767140072403237,"{""learning_rate"": 0.06, ""max_depth"": 1, ""min_samples_leaf"": 5, ""n_estimators"": 180}",378,
bpr,gbr_depth_1_lr_0.06_leaf_10,gradient_boosting,ok,1.2911266819429057,1.6311186420387678,0.45698526130679085,0.6766793526506456,0.6701051731826578,1.0973264079337355,1.3954737061953972,0.6025487834948382,3.5373684210526313,1.2193386243386242,2.318029796714007,"{""learning_rate"": 0.06, ""max_depth"": 1, ""min_samples_leaf"": 10, ""n_estimators"": 180}",378,
bpr,gbr_depth_2_lr_0.015_leaf_5,gradient_boosting,ok,1.3297394976782362,1.6816195090982362,0.42284031305334246,0.6589611005369018,0.6568678340812731,1.1402781895065643,1.4553693231317972,0.5676982955772973,3.3260526315789476,1.2193386243386242,2.106714007240323,"{""learning_rate"": 0.015, ""max_depth"": 2, ""min_samples_leaf"": 5, ""n_estimators"": 180}",378,
bpr,gbr_depth_2_lr_0.015_leaf_10,gradient_boosting,ok,1.3296896635875233,1.6798661032905544,0.42404328143421943,0.6599312785242255,0.6565587773126397,1.1429553132977353,1.4589702387809707,0.565556423076657,3.468684210526315,1.2193386243386242,2.249345586187691,"{""learning_rate"": 0.015, ""max_depth"": 2, ""min_samples_leaf"": 10, ""n_estimators"": 180}",378,
bpr,gbr_depth_2_lr_0.03_leaf_5,gradient_boosting,ok,1.2991417350191559,1.6369231699632767,0.4531136208077301,0.6736085099802805,0.6715254790011259,0.9863059887348112,1.25593579988956,0.6780596625788802,3.5023684210526316,1.2193386243386242,2.2830297967140076,"{""learning_rate"": 0.03, ""max_depth"": 2, ""min_samples_leaf"": 5, ""n_estimators"": 180}",378,
bpr,gbr_depth_2_lr_0.03_leaf_10,gradient_boosting,ok,1.2917764377764676,1.6305666190320538,0.4573527464147129,0.6768539411249567,0.6741449073072393,0.9909288764696195,1.263391674603579,0.6742259130159216,3.521052631578947,1.2193386243386242,2.3017140072403226,"{""learning_rate"": 0.03, ""max_depth"": 2, ""min_samples_leaf"": 10, ""n_estimators"": 180}",378,
bpr,gbr_depth_2_lr_0.06_leaf_5,gradient_boosting,ok,1.3089144686959482,1.642177311894769,0.44959723077594216,0.6722670708201554,0.6714817089195869,0.83083280091892,1.0554167197721727,0.7726534046419333,3.6355263157894746,1.2193386243386242,2.41618769145085,"{""learning_rate"": 0.06, ""max_depth"": 2, ""min_samples_leaf"": 5, ""n_estimators"": 180}",378,
bpr,gbr_depth_2_lr_0.06_leaf_10,gradient_boosting,ok,1.3170264582646796,1.6523320142731397,0.44276915306018894,0.6680674402879924,0.6671162542897455,0.8488340787946566,1.0753612213413182,0.7639797546233565,3.6176315789473685,1.2193386243386242,2.3982929546087446,"{""learning_rate"": 0.06, ""max_depth"": 2, ""min_samples_leaf"": 10, ""n_estimators"": 180}",378,
bpr,gbr_depth_3_lr_0.015_leaf_5,gradient_boosting,ok,1.3083738629086052,1.6511723953373123,0.4435510161370835,0.6686980757886565,0.6668511897858063,0.9663313923019492,1.232991064312979,0.6897152913631565,3.6360526315789476,1.2193386243386242,2.4167140072403237,"{""learning_rate"": 0.015, ""max_depth"": 3, ""min_samples_leaf"": 5, ""n_estimators"": 180}",378,
bpr,gbr_depth_3_lr_0.015_leaf_10,gradient_boosting,ok,1.3155953714401523,1.6572951186423863,0.43941662060134856,0.6657313146479448,0.6648416542402239,0.9936922554779909,1.268318753209042,0.6716799972159992,3.512631578947368,1.2193386243386242,2.293292954608744,"{""learning_rate"": 0.015, ""max_depth"": 3, ""min_samples_leaf"": 10, ""n_estimators"": 180}",378,
bpr,gbr_depth_3_lr_0.03_leaf_5,gradient_boosting,ok,1.3026518587753495,1.6421995581280349,0.44958231829208073,0.6714809660983705,0.6693554161260414,0.7703870784338885,0.9817403186692963,0.8032866794731899,3.5084210526315793,1.2193386243386242,2.2890824282929554,"{""learning_rate"": 0.03, ""max_depth"": 3, ""min_samples_leaf"": 5, ""n_estimators"": 180}",378,
bpr,gbr_depth_3_lr_0.03_leaf_10,gradient_boosting,ok,1.2973175372252312,1.6414454033710808,0.45008774383158134,0.6715628111226081,0.670623637574898,0.8061855187703926,1.0208193408368336,0.787314298276633,3.3531578947368423,1.2193386243386242,2.1338192703982184,"{""learning_rate"": 0.03, ""max_depth"": 3, ""min_samples_leaf"": 10, ""n_estimators"": 180}",378,
bpr,gbr_depth_3_lr_0.06_leaf_5,gradient_boosting,ok,1.3581375282886385,1.687491950371724,0.4188022362379309,0.6563771417123744,0.6557097043857293,0.5552147598321494,0.7007706377665133,0.8997712513617451,3.6273684210526316,1.2193386243386242,2.4080297967140076,"{""learning_rate"": 0.06, ""max_depth"": 3, ""min_samples_leaf"": 5, ""n_estimators"": 180}",378,
bpr,gbr_depth_3_lr_0.06_leaf_10,gradient_boosting,ok,1.3378715255956184,1.6912612584949827,0.4162029229525286,0.6528308036753229,0.6525010463525017,0.5963241209539456,0.7545280396953828,0.8838039721042146,3.6126315789473686,1.2193386243386242,2.3932929546087447,"{""learning_rate"": 0.06, ""max_depth"": 3, ""min_samples_leaf"": 10, ""n_estimators"": 180}",378,
bpr,histgb_lr_0.015_leaves_4_l2_1.0,hist_gradient_boosting,ok,1.3310227426965755,1.6873656001856738,0.41888926681177385,0.6568815408407181,0.6587083248341705,1.148424752423471,1.4594669855719649,0.5652605360380496,3.298421052631579,1.2193386243386242,2.0790824282929545,"{""l2_regularization"": 1.0, ""learning_rate"": 0.015, ""max_iter"": 180, ""max_leaf_nodes"": 4}",378,
bpr,histgb_lr_0.015_leaves_4_l2_5.0,hist_gradient_boosting,ok,1.3355763237034337,1.6949592844381236,0.4136471297626164,0.6544713079530353,0.6558041304159531,1.165809046545152,1.4809812490026681,0.5523489220058863,3.3205263157894733,1.2193386243386242,2.101187691450849,"{""l2_regularization"": 5.0, ""learning_rate"": 0.015, ""max_iter"": 180, ""max_leaf_nodes"": 4}",378,
bpr,histgb_lr_0.015_leaves_4_l2_12.0,hist_gradient_boosting,ok,1.3496375010747763,1.7104416016645285,0.4028863257567701,0.6471808805357507,0.650753831515652,1.1900755977488322,1.5086502807264144,0.5354658240090149,3.298157894736842,1.2193386243386242,2.078819270398218,"{""l2_regularization"": 12.0, ""learning_rate"": 0.015, ""max_iter"": 180, ""max_leaf_nodes"": 4}",378,
bpr,histgb_lr_0.015_leaves_6_l2_1.0,hist_gradient_boosting,ok,1.3290214148390251,1.6657334564801878,0.4336935184245986,0.6626523853441795,0.6643316328078744,1.0442861216781558,1.3187652275106998,0.6450432088252784,3.446578947368421,1.2193386243386242,2.227240323029797,"{""l2_regularization"": 1.0, ""learning_rate"": 0.015, ""max_iter"": 180, ""max_leaf_nodes"": 6}",378,
