Player Name,Team,source_url,audit_status,mismatch_fields,profile_url,profile_stats_endpoint,profile_json_status,stats_page_match_text,profile_match_text,profile_stats_json,team_GP,profile_GP,delta_GP,team_MIN,profile_MIN,delta_MIN,team_MPG,profile_MPG,delta_MPG,team_FGM,profile_FGM,delta_FGM,team_FGA,profile_FGA,delta_FGA,team_FG%,profile_FG%,delta_FG%,team_3PTM,profile_3PTM,delta_3PTM,team_3PTA,profile_3PTA,delta_3PTA,team_3PT%,profile_3PT%,delta_3PT%,team_FTM,profile_FTM,delta_FTM,team_FTA,profile_FTA,delta_FTA,team_FT%,profile_FT%,delta_FT%,team_PTS,profile_PTS,delta_PTS,team_PPG,profile_PPG,delta_PPG,team_TOT RB,profile_TOT RB,delta_TOT RB,team_RPG,profile_RPG,delta_RPG,team_AST,profile_AST,delta_AST,team_APG,profile_APG,delta_APG,team_TO,profile_TO,delta_TO,team_TOPG,profile_TOPG,delta_TOPG,team_STL,profile_STL,delta_STL,team_SPG,profile_SPG,delta_SPG,team_BLK,profile_BLK,delta_BLK,team_BPG,profile_BPG,delta_BPG,error
Kaemon Khan,Claflin,https://athletics.claflin.edu/sports/mens-basketball/stats/2025-26,ok,,https://athletics.claflin.edu/sports/mens-basketball/roster/kaemon-khan/2453,https://athletics.claflin.edu/services/responsive-roster-bio.ashx?type=stats&rp_id=2453&path=mbball&year=2025&player_id=0,profile_json_checked,"10 Khan , Kaemon 10 Khan , Kaemon 6 0 12 2.0 1 4 .250 0 0 .000 3 4 .750 5 0.8 0 2 2 0.3 2 2 4 0 0 View Bio",SIDEARM profile current_stats footer,"{""3PT%"": 0.0, ""3PTA"": 0.0, ""3PTM"": 0.0, ""AST"": 2.0, ""BLK"": 0.0, ""DRB"": 2.0, ""FG%"": 0.25, ""FGA"": 4.0, ""FGM"": 1.0, ""FT%"": 0.75, ""FTA"": 4.0, ""FTM"": 3.0, ""GP"": 6, ""MIN"": 12.0, ""MPG"": 2.0, ""ORB"": 0.0, ""PF"": 2.0, ""PPG"": 0.8, ""PTS"": 5.0, ""RPG"": 0.3, ""STL"": 0.0, ""TO"": 4.0, ""TOT RB"": 2.0, ""pts_per_40"": 16.0, ""reb_per_40"": 6.0}",6.0,6.0,0.0,12.0,12.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,4.0,4.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,4.0,4.0,0.0,0.75,0.75,0.0,5.0,5.0,0.0,0.8333333333333334,0.8,-0.033333333333333326,2.0,2.0,0.0,0.3333333333333333,0.3,-0.033333333333333326,2.0,2.0,0.0,0.3333333333333333,,,4.0,4.0,0.0,0.6666666666666666,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,
Donte Hickman,Claflin,https://athletics.claflin.edu/sports/mens-basketball/stats/2025-26,ok,,https://athletics.claflin.edu/sports/mens-basketball/roster/donte-hickman/2473,https://athletics.claflin.edu/services/responsive-roster-bio.ashx?type=stats&rp_id=2473&path=mbball&year=2025&player_id=0,profile_json_checked,"25 Hickman , Donte 25 Hickman , Donte 3 0 5 1.7 0 1 .000 0 1 .000 1 2 .500 1 0.3 1 0 1 0.3 0 1 0 0 0 View Bio",SIDEARM profile current_stats footer,"{""3PT%"": 0.0, ""3PTA"": 1.0, ""3PTM"": 0.0, ""AST"": 1.0, ""BLK"": 0.0, ""DRB"": 0.0, ""FG%"": 0.0, ""FGA"": 1.0, ""FGM"": 0.0, ""FT%"": 0.5, ""FTA"": 2.0, ""FTM"": 1.0, ""GP"": 3, ""MIN"": 5.0, ""MPG"": 1.6666666666666667, ""ORB"": 1.0, ""PF"": 0.0, ""PPG"": 0.3, ""PTS"": 1.0, ""RPG"": 0.3, ""STL"": 0.0, ""TO"": 0.0, ""TOT RB"": 1.0, ""pts_per_40"": 7.199999999999999, ""reb_per_40"": 7.199999999999999}",3.0,3.0,0.0,5.1,5.0,-0.09999999999999964,1.7,1.6666666666666667,-0.033333333333333215,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.5,0.5,0.0,1.0,1.0,0.0,0.3333333333333333,0.3,-0.033333333333333326,1.0,1.0,0.0,0.3333333333333333,0.3,-0.033333333333333326,1.0,1.0,0.0,0.3333333333333333,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,
Sterling Vaughn,Elizabeth City State,https://ecsuvikings.com/sports/mens-basketball/stats,ok,,https://ecsuvikings.com/sports/mens-basketball/roster/sterling-vaughn/2763,https://ecsuvikings.com/services/responsive-roster-bio.ashx?type=stats&rp_id=2763&path=mbball&year=2025&player_id=1169,profile_json_checked,"14 Vaughn, Sterling 14 Vaughn, Sterling 6 0 19 3.2 5 9 .556 2 4 .500 0 0 .000 12 2.0 0 2 2 0.3 3 2 1 2 0 View Bio",SIDEARM profile current_stats footer,"{""3PT%"": 0.5, ""3PTA"": 4.0, ""3PTM"": 2.0, ""AST"": 2.0, ""BLK"": 0.0, ""DRB"": 2.0, ""FG%"": 0.556, ""FGA"": 9.0, ""FGM"": 5.0, ""FT%"": 0.0, ""FTA"": 0.0, ""FTM"": 0.0, ""GP"": 6, ""MIN"": 19.0, ""MPG"": 3.1666666666666665, ""ORB"": 0.0, ""PF"": 3.0, ""PPG"": 2.0, ""PTS"": 12.0, ""RPG"": 0.3, ""STL"": 2.0, ""TO"": 1.0, ""TOT RB"": 2.0, ""pts_per_40"": 25.263157894736842, ""reb_per_40"": 3.7894736842105265}",6.0,6.0,0.0,19.200000000000003,19.0,-0.20000000000000284,3.2,3.1666666666666665,-0.03333333333333366,5.0,5.0,0.0,9.0,9.0,0.0,0.556,0.556,0.0,2.0,2.0,0.0,4.0,4.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.3333333333333333,0.3,-0.033333333333333326,2.0,2.0,0.0,0.3333333333333333,,,1.0,1.0,0.0,0.1666666666666666,,,2.0,2.0,0.0,0.3333333333333333,,,0.0,0.0,0.0,0.0,,,
Leslie Minter,Elizabeth City State,https://ecsuvikings.com/sports/mens-basketball/stats,ok,,https://ecsuvikings.com/sports/mens-basketball/roster/leslie-minter/2759,https://ecsuvikings.com/services/responsive-roster-bio.ashx?type=stats&rp_id=2759&path=mbball&year=2025&player_id=1167,profile_json_checked,"00 Minter, Leslie 00 Minter, Leslie 8 0 29 3.6 6 18 .333 4 13 .308 0 0 .000 16 2.0 0 1 1 0.1 6 0 1 2 1 View Bio",SIDEARM profile current_stats footer,"{""3PT%"": 0.308, ""3PTA"": 13.0, ""3PTM"": 4.0, ""AST"": 0.0, ""BLK"": 1.0, ""DRB"": 1.0, ""FG%"": 0.333, ""FGA"": 18.0, ""FGM"": 6.0, ""FT%"": 0.0, ""FTA"": 0.0, ""FTM"": 0.0, ""GP"": 8, ""MIN"": 29.0, ""MPG"": 3.625, ""ORB"": 0.0, ""PF"": 6.0, ""PPG"": 2.0, ""PTS"": 16.0, ""RPG"": 0.1, ""STL"": 2.0, ""TO"": 1.0, ""TOT RB"": 1.0, ""pts_per_40"": 22.06896551724138, ""reb_per_40"": 1.103448275862069}",8.0,8.0,0.0,28.8,29.0,0.1999999999999993,3.6,3.625,0.02499999999999991,6.0,6.0,0.0,18.0,18.0,0.0,0.333,0.333,0.0,4.0,4.0,0.0,13.0,13.0,0.0,0.308,0.308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.125,0.1,-0.024999999999999994,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.125,,,2.0,2.0,0.0,0.25,,,1.0,1.0,0.0,0.125,,,
Kuron Coleman,Elizabeth City State,https://ecsuvikings.com/sports/mens-basketball/stats,ok,,https://ecsuvikings.com/sports/mens-basketball/roster/kuron-coleman/2770,https://ecsuvikings.com/services/responsive-roster-bio.ashx?type=stats&rp_id=2770&path=mbball&year=2025&player_id=1412,profile_json_checked,"31 Coleman, Kuron 31 Coleman, Kuron 2 0 22 11.0 1 5 .200 0 3 .000 1 2 .500 3 1.5 1 2 3 1.5 3 0 0 1 0 View Bio",SIDEARM profile current_stats footer,"{""3PT%"": 0.0, ""3PTA"": 3.0, ""3PTM"": 0.0, ""AST"": 0.0, ""BLK"": 0.0, ""DRB"": 2.0, ""FG%"": 0.2, ""FGA"": 5.0, ""FGM"": 1.0, ""FT%"": 0.5, ""FTA"": 2.0, ""FTM"": 1.0, ""GP"": 2, ""MIN"": 22.0, ""MPG"": 11.0, ""ORB"": 1.0, ""PF"": 3.0, ""PPG"": 1.5, ""PTS"": 3.0, ""RPG"": 1.5, ""STL"": 1.0, ""TO"": 0.0, ""TOT RB"": 3.0, ""pts_per_40"": 5.454545454545454, ""reb_per_40"": 5.454545454545454}",2.0,2.0,0.0,22.0,22.0,0.0,11.0,11.0,0.0,1.0,1.0,0.0,5.0,5.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.5,0.5,0.0,3.0,3.0,0.0,1.5,1.5,0.0,3.0,3.0,0.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.5,,,0.0,0.0,0.0,0.0,,,
Sayvion Saunders,Elizabeth City State,https://ecsuvikings.com/sports/mens-basketball/stats,ok,,https://ecsuvikings.com/sports/mens-basketball/roster/sayvion-saunders/2760,https://ecsuvikings.com/services/responsive-roster-bio.ashx?type=stats&rp_id=2760&path=mbball&year=2025&player_id=1168,profile_json_checked,"25 Saunders, Sayvion 25 Saunders, Sayvion 3 0 9 3.0 1 1 1.000 0 0 .000 0 0 .000 2 0.7 0 0 0 0.0 2 0 1 0 0 View Bio",SIDEARM profile current_stats footer,"{""3PT%"": 0.0, ""3PTA"": 0.0, ""3PTM"": 0.0, ""AST"": 0.0, ""BLK"": 0.0, ""DRB"": 0.0, ""FG%"": 1.0, ""FGA"": 1.0, ""FGM"": 1.0, ""FT%"": 0.0, ""FTA"": 0.0, ""FTM"": 0.0, ""GP"": 3, ""MIN"": 9.0, ""MPG"": 3.0, ""ORB"": 0.0, ""PF"": 2.0, ""PPG"": 0.7, ""PTS"": 2.0, ""RPG"": 0.0, ""STL"": 0.0, ""TO"": 1.0, ""TOT RB"": 0.0, ""pts_per_40"": 9.333333333333334, ""reb_per_40"": 0.0}",3.0,3.0,0.0,9.0,9.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.6666666666666666,0.7,0.033333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.3333333333333333,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,
Anthony Mendez,Fayetteville State,https://fsubroncos.com/sports/mens-basketball/stats,ok,,https://fsubroncos.com/sports/mens-basketball/roster/anthony-mendez/3903,https://fsubroncos.com/services/responsive-roster-bio.ashx?type=stats&rp_id=3903&path=mbball&year=2025&player_id=0,profile_json_checked,"30 Mendez, Anthony 30 Mendez, Anthony 4 0 7 1.8 2 3 .667 0 0 .000 0 2 .000 4 1.0 1 0 1 0.3 0 0 0 1 0 View Bio",SIDEARM profile current_stats footer,"{""3PT%"": 0.0, ""3PTA"": 0.0, ""3PTM"": 0.0, ""AST"": 0.0, ""BLK"": 0.0, ""DRB"": 0.0, ""FG%"": 0.667, ""FGA"": 3.0, ""FGM"": 2.0, ""FT%"": 0.0, ""FTA"": 2.0, ""FTM"": 0.0, ""GP"": 4, ""MIN"": 7.0, ""MPG"": 1.75, ""ORB"": 1.0, ""PF"": 0.0, ""PPG"": 1.0, ""PTS"": 4.0, ""RPG"": 0.3, ""STL"": 1.0, ""TO"": 0.0, ""TOT RB"": 1.0, ""pts_per_40"": 22.857142857142858, ""reb_per_40"": 6.857142857142857}",4.0,4.0,0.0,7.2,7.0,-0.20000000000000018,1.8,1.75,-0.050000000000000044,2.0,2.0,0.0,3.0,3.0,0.0,0.667,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.25,0.3,0.04999999999999999,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.25,,,0.0,0.0,0.0,0.0,,,
Tobias Shifflet,Fayetteville State,https://fsubroncos.com/sports/mens-basketball/stats,ok,,https://fsubroncos.com/sports/mens-basketball/roster/tobias-shifflet/3685,https://fsubroncos.com/services/responsive-roster-bio.ashx?type=stats&rp_id=3685&path=mbball&year=2025&player_id=0,profile_json_checked,"24 Shifflet, Tobias 24 Shifflet, Tobias 5 0 9 1.8 1 5 .200 0 3 .000 0 2 .000 2 0.4 0 1 1 0.2 2 0 2 0 0 View Bio",SIDEARM profile current_stats footer,"{""3PT%"": 0.0, ""3PTA"": 3.0, ""3PTM"": 0.0, ""AST"": 0.0, ""BLK"": 0.0, ""DRB"": 1.0, ""FG%"": 0.2, ""FGA"": 5.0, ""FGM"": 1.0, ""FT%"": 0.0, ""FTA"": 2.0, ""FTM"": 0.0, ""GP"": 5, ""MIN"": 9.0, ""MPG"": 1.8, ""ORB"": 0.0, ""PF"": 2.0, ""PPG"": 0.4, ""PTS"": 2.0, ""RPG"": 0.2, ""STL"": 0.0, ""TO"": 2.0, ""TOT RB"": 1.0, ""pts_per_40"": 8.88888888888889, ""reb_per_40"": 4.444444444444445}",5.0,5.0,0.0,9.0,9.0,0.0,1.8,1.8,0.0,1.0,1.0,0.0,5.0,5.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.4,0.4,0.0,1.0,1.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,,,2.0,2.0,0.0,0.4,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,
Gerardo Santiago,Fayetteville State,https://fsubroncos.com/sports/mens-basketball/stats,ok,,https://fsubroncos.com/sports/mens-basketball/roster/gerardo-santiago/3684,https://fsubroncos.com/services/responsive-roster-bio.ashx?type=stats&rp_id=3684&path=mbball&year=2025&player_id=0,profile_json_checked,"23 Santiago, Gerardo 23 Santiago, Gerardo 3 0 4 1.3 0 2 .000 0 0 .000 0 0 .000 0 0.0 0 0 0 0.0 1 0 1 1 0 View Bio",SIDEARM profile current_stats footer,"{""3PT%"": 0.0, ""3PTA"": 0.0, ""3PTM"": 0.0, ""AST"": 0.0, ""BLK"": 0.0, ""DRB"": 0.0, ""FG%"": 0.0, ""FGA"": 2.0, ""FGM"": 0.0, ""FT%"": 0.0, ""FTA"": 0.0, ""FTM"": 0.0, ""GP"": 3, ""MIN"": 4.0, ""MPG"": 1.3333333333333333, ""ORB"": 0.0, ""PF"": 1.0, ""PPG"": 0.0, ""PTS"": 0.0, ""RPG"": 0.0, ""STL"": 1.0, ""TO"": 1.0, ""TOT RB"": 0.0, ""pts_per_40"": 0.0, ""reb_per_40"": 0.0}",3.0,3.0,0.0,3.9,4.0,0.10000000000000009,1.3,1.3333333333333333,0.033333333333333215,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.3333333333333333,,,1.0,1.0,0.0,0.3333333333333333,,,0.0,0.0,0.0,0.0,,,
Jeremee Bryant,Johnson C Smith,https://goldenbullsports.com/sports/mens-basketball/stats/2025-2026,ok,,https://goldenbullsports.com/sports/mens-basketball/roster/jeremee-bryant/5400,https://goldenbullsports.com/services/responsive-roster-bio.ashx?type=stats&rp_id=5400&path=mbball&year=2025&player_id=0,profile_json_checked,"13 Bryant, Jeremee 13 Bryant, Jeremee 6 0 55 9.2 12 22 .545 6 10 .600 2 5 .400 32 5.3 2 6 8 1.3 6 2 4 6 1 View Bio",SIDEARM profile current_stats footer,"{""3PT%"": 0.6, ""3PTA"": 10.0, ""3PTM"": 6.0, ""AST"": 2.0, ""BLK"": 1.0, ""DRB"": 6.0, ""FG%"": 0.545, ""FGA"": 22.0, ""FGM"": 12.0, ""FT%"": 0.4, ""FTA"": 5.0, ""FTM"": 2.0, ""GP"": 6, ""MIN"": 55.0, ""MPG"": 9.166666666666666, ""ORB"": 2.0, ""PF"": 6.0, ""PPG"": 5.3, ""PTS"": 32.0, ""RPG"": 1.3, ""STL"": 6.0, ""TO"": 4.0, ""TOT RB"": 8.0, ""pts_per_40"": 23.12727272727273, ""reb_per_40"": 5.672727272727273}",6.0,6.0,0.0,55.2,55.0,-0.20000000000000284,9.2,9.166666666666666,-0.033333333333333215,12.0,12.0,0.0,22.0,22.0,0.0,0.545,0.545,0.0,6.0,6.0,0.0,10.0,10.0,0.0,0.6,0.6,0.0,2.0,2.0,0.0,5.0,5.0,0.0,0.4,0.4,0.0,32.0,32.0,0.0,5.333333333333333,5.3,-0.033333333333333215,8.0,8.0,0.0,1.3333333333333333,1.3,-0.033333333333333215,2.0,2.0,0.0,0.3333333333333333,,,4.0,4.0,0.0,0.6666666666666666,,,6.0,6.0,0.0,1.0,,,1.0,1.0,0.0,0.1666666666666666,,,
Christopher Mitchell,Johnson C Smith,https://goldenbullsports.com/sports/mens-basketball/stats/2025-2026,ok,,https://goldenbullsports.com/sports/mens-basketball/roster/christopher-mitchell/5544,https://goldenbullsports.com/services/responsive-roster-bio.ashx?type=stats&rp_id=5544&path=mbball&year=2025&player_id=0,profile_json_checked,"07 Mitchell, Christopher 07 Mitchell, Christopher 6 0 16 2.7 4 6 .667 1 2 .500 2 3 .667 11 1.8 0 1 1 0.2 1 2 1 1 0 View Bio",SIDEARM profile current_stats footer,"{""3PT%"": 0.5, ""3PTA"": 2.0, ""3PTM"": 1.0, ""AST"": 2.0, ""BLK"": 0.0, ""DRB"": 1.0, ""FG%"": 0.667, ""FGA"": 6.0, ""FGM"": 4.0, ""FT%"": 0.667, ""FTA"": 3.0, ""FTM"": 2.0, ""GP"": 6, ""MIN"": 16.0, ""MPG"": 2.6666666666666665, ""ORB"": 0.0, ""PF"": 1.0, ""PPG"": 1.8, ""PTS"": 11.0, ""RPG"": 0.2, ""STL"": 1.0, ""TO"": 1.0, ""TOT RB"": 1.0, ""pts_per_40"": 27.0, ""reb_per_40"": 3.0}",6.0,6.0,0.0,16.200000000000003,16.0,-0.20000000000000284,2.7,2.6666666666666665,-0.03333333333333366,4.0,4.0,0.0,6.0,6.0,0.0,0.667,0.667,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.5,0.5,0.0,2.0,2.0,0.0,3.0,3.0,0.0,0.667,0.667,0.0,11.0,11.0,0.0,1.8333333333333333,1.8,-0.033333333333333215,1.0,1.0,0.0,0.1666666666666666,0.2,0.03333333333333341,2.0,2.0,0.0,0.3333333333333333,,,1.0,1.0,0.0,0.1666666666666666,,,1.0,1.0,0.0,0.1666666666666666,,,0.0,0.0,0.0,0.0,,,
Micah Norris,Johnson C Smith,https://goldenbullsports.com/sports/mens-basketball/stats/2025-2026,ok,,https://goldenbullsports.com/sports/mens-basketball/roster/micah-norris/5627,https://goldenbullsports.com/services/responsive-roster-bio.ashx?type=stats&rp_id=5627&path=mbball&year=2025&player_id=0,profile_json_checked,"20 Norris, Micah 20 Norris, Micah 2 0 4 2.0 0 0 .000 0 0 .000 0 0 .000 0 0.0 0 1 1 0.5 1 1 0 0 0 View Bio",SIDEARM profile current_stats footer,"{""3PT%"": 0.0, ""3PTA"": 0.0, ""3PTM"": 0.0, ""AST"": 1.0, ""BLK"": 0.0, ""DRB"": 1.0, ""FG%"": 0.0, ""FGA"": 0.0, ""FGM"": 0.0, ""FT%"": 0.0, ""FTA"": 0.0, ""FTM"": 0.0, ""GP"": 2, ""MIN"": 4.0, ""MPG"": 2.0, ""ORB"": 0.0, ""PF"": 1.0, ""PPG"": 0.0, ""PTS"": 0.0, ""RPG"": 0.5, ""STL"": 0.0, ""TO"": 0.0, ""TOT RB"": 1.0, ""pts_per_40"": 0.0, ""reb_per_40"": 10.0}",2.0,2.0,0.0,4.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.5,0.0,1.0,1.0,0.0,0.5,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,
Jahmire Brewer,Lincoln PA,https://lulions.com/sports/mens-basketball/stats,ok,,https://lulions.com/sports/mens-basketball/roster/jahmire-brewer/5635,https://lulions.com/services/responsive-roster-bio.ashx?type=stats&rp_id=5635&path=mbball&year=2025&player_id=2495,profile_json_checked,"11 Brewer , Jahmire 11 Brewer , Jahmire 4 0 28 7.0 2 8 .250 0 0 .000 0 0 .000 4 1.0 2 2 4 1.0 6 0 4 0 0 View Bio",SIDEARM profile current_stats footer,"{""3PT%"": 0.0, ""3PTA"": 0.0, ""3PTM"": 0.0, ""AST"": 0.0, ""BLK"": 0.0, ""DRB"": 2.0, ""FG%"": 0.25, ""FGA"": 8.0, ""FGM"": 2.0, ""FT%"": 0.0, ""FTA"": 0.0, ""FTM"": 0.0, ""GP"": 4, ""MIN"": 28.0, ""MPG"": 7.0, ""ORB"": 2.0, ""PF"": 6.0, ""PPG"": 1.0, ""PTS"": 4.0, ""RPG"": 1.0, ""STL"": 0.0, ""TO"": 4.0, ""TOT RB"": 4.0, ""pts_per_40"": 5.714285714285714, ""reb_per_40"": 5.714285714285714}",4.0,4.0,0.0,28.0,28.0,0.0,7.0,7.0,0.0,2.0,2.0,0.0,8.0,8.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,1.0,0.0,4.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,4.0,4.0,0.0,1.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,
Yave Cruz,Lincoln PA,https://lulions.com/sports/mens-basketball/stats,ok,,https://lulions.com/sports/mens-basketball/roster/yave-cruz/5638,https://lulions.com/services/responsive-roster-bio.ashx?type=stats&rp_id=5638&path=mbball&year=2025&player_id=2658,profile_json_checked,"02 Cruz, Yave 02 Cruz, Yave 6 0 11 1.8 1 3 .333 0 1 .000 3 5 .600 5 0.8 0 3 3 0.5 2 0 2 0 0 View Bio",SIDEARM profile current_stats footer,"{""3PT%"": 0.0, ""3PTA"": 1.0, ""3PTM"": 0.0, ""AST"": 0.0, ""BLK"": 0.0, ""DRB"": 3.0, ""FG%"": 0.333, ""FGA"": 3.0, ""FGM"": 1.0, ""FT%"": 0.6, ""FTA"": 5.0, ""FTM"": 3.0, ""GP"": 6, ""MIN"": 11.0, ""MPG"": 1.8333333333333333, ""ORB"": 0.0, ""PF"": 2.0, ""PPG"": 0.8, ""PTS"": 5.0, ""RPG"": 0.5, ""STL"": 0.0, ""TO"": 2.0, ""TOT RB"": 3.0, ""pts_per_40"": 17.454545454545457, ""reb_per_40"": 10.90909090909091}",6.0,6.0,0.0,10.8,11.0,0.1999999999999993,1.8,1.8333333333333333,0.033333333333333215,1.0,1.0,0.0,3.0,3.0,0.0,0.333,0.333,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,5.0,5.0,0.0,0.6,0.6,0.0,5.0,5.0,0.0,0.8333333333333334,0.8,-0.033333333333333326,3.0,3.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,,,2.0,2.0,0.0,0.3333333333333333,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,
Leon Cain,Livingstone,https://bluebearathletics.com/sports/mens-basketball/stats,ok,,https://bluebearathletics.com/sports/mens-basketball/roster/leon-cain/5086,https://bluebearathletics.com/services/responsive-roster-bio.ashx?type=stats&rp_id=5086&path=mbball&year=2025&player_id=0,profile_json_checked,"42 Cain, Leon 42 Cain, Leon 1 0 5 5.0 0 1 .000 0 0 .000 1 2 .500 1 1.0 1 0 1 1.0 1 0 1 1 0 View Bio",SIDEARM profile current_stats footer,"{""3PT%"": 0.0, ""3PTA"": 0.0, ""3PTM"": 0.0, ""AST"": 0.0, ""BLK"": 0.0, ""DRB"": 0.0, ""FG%"": 0.0, ""FGA"": 1.0, ""FGM"": 0.0, ""FT%"": 0.5, ""FTA"": 2.0, ""FTM"": 1.0, ""GP"": 1, ""MIN"": 5.0, ""MPG"": 5.0, ""ORB"": 1.0, ""PF"": 1.0, ""PPG"": 1.0, ""PTS"": 1.0, ""RPG"": 1.0, ""STL"": 1.0, ""TO"": 1.0, ""TOT RB"": 1.0, ""pts_per_40"": 8.0, ""reb_per_40"": 8.0}",1.0,1.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.5,0.5,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,1.0,,,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,0.0,,,
