year,conference,rank,player_name,team,obpr,dbpr,bpr,poss,box_obpr,box_dbpr,box_bpr,adj_team_off_eff,adj_team_def_eff,adj_team_eff_margin,plus_minus
2025-26,All,20,Silas Demary Jr.,Connecticut,5.68,3.70,9.39,1830,6.21,3.20,9.41,123.0,91.5,31.4,358
2025-26,All,21,Labaron Philon,Alabama,7.36,1.98,9.35,1898,7.48,2.17,9.65,125.3,100.6,24.7,187
2025-26,All,22,Morez Johnson Jr.,Michigan,4.59,4.69,9.29,1784,5.06,3.19,8.25,125.3,84.7,40.6,411
2025-26,All,23,Bennett Stirtz,Iowa,6.66,2.48,9.14,2192,6.31,1.83,8.14,121.3,96.2,25.1,320
2025-26,All,24,Henri Veesaar,North Carolina,5.37,3.76,9.13,1682,5.41,2.36,7.78,120.6,92.3,28.3,346
2025-26,All,25,Alex Condon,Florida,4.65,4.32,8.97,1885,5.25,3.49,8.74,122.4,87.9,34.6,412
2025-26,All,26,Thomas Haugh,Florida,5.50,3.44,8.94,2046,5.41,2.77,8.18,124.2,88.8,35.4,450
2025-26,All,27,Pryce Sandfort,Nebraska,5.98,2.83,8.80,1962,6.36,1.76,8.12,118.7,89.1,29.6,385
2025-26,All,28,Caleb Wilson,North Carolina,5.16,3.60,8.76,1316,5.98,3.28,9.26,118.5,95.7,22.8,208
2025-26,All,29,JT Toppin,Texas Tech,4.63,4.08,8.71,1498,4.17,3.31,7.48,122.0,94.5,27.5,209
2025-26,All,30,Graham Ike,Gonzaga,5.69,2.99,8.68,1680,5.47,1.61,7.09,120.2,89.8,30.4,419
2025-26,All,31,Darius Acuff Jr.,Arkansas,7.54,1.04,8.58,2311,7.77,1.80,9.57,125.6,101.3,24.3,258
2025-26,All,32,Richie Saunders,BYU,6.68,1.88,8.56,1403,6.06,1.86,7.91,125.0,97.6,27.4,259
2025-26,All,33,Dailyn Swain,Texas,5.44,3.07,8.50,1972,5.66,3.39,9.05,121.7,102.3,19.4,163
2025-26,All,34,Milan Momcilovic,Iowa State,6.06,2.45,8.50,1926,6.69,0.80,7.49,123.0,87.5,35.6,538
2025-26,All,35,Emanuel Sharp,Houston,5.21,3.22,8.43,1787,5.85,1.62,7.47,118.9,85.9,33.0,379
2025-26,All,36,Motiejus Krivas,Arizona,3.36,5.01,8.37,1761,3.50,3.49,6.99,122.7,81.3,41.4,514
2025-26,All,37,Trey Kaufman-Renn,Purdue,6.25,2.08,8.33,1680,5.83,1.90,7.73,132.9,96.2,36.7,383
2025-26,All,38,Tamin Lipsey,Iowa State,4.80,3.53,8.32,1822,5.67,2.07,7.75,119.3,88.7,30.6,398
2025-26,All,39,Aden Holloway,Alabama,7.43,0.87,8.30,1499,6.88,0.86,7.74,129.1,99.9,29.2,237
2025-26,All,40,Robbie Avila,Saint Louis,5.90,2.37,8.27,1649,5.64,0.97,6.61,121.2,94.8,26.4,432
2025-26,All,41,Fletcher Loyer,Purdue,6.37,1.83,8.21,1871,6.39,1.10,7.50,132.2,93.8,38.4,467
2025-26,All,42,Joseph Tugler,Houston,3.10,5.11,8.20,1422,3.40,3.44,6.84,121.0,85.3,35.7,340
2025-26,All,43,Elliot Cadeau,Michigan,4.90,3.30,8.20,1950,4.63,2.34,6.97,127.7,86.2,41.5,488
2025-26,All,44,Isaiah Evans,Duke,5.46,2.73,8.19,1798,4.88,1.81,6.69,127.1,86.3,40.8,494
2025-26,All,45,Duke Miles,Vanderbilt,5.03,3.13,8.16,1468,5.14,3.39,8.53,125.1,94.2,30.9,326
2025-26,All,46,Jaden Bradley,Arizona,4.53,3.61,8.14,2152,4.42,2.22,6.64,122.7,84.8,38.0,536
2025-26,All,47,Rueben Chinyelu,Florida,2.71,5.37,8.09,1549,3.00,4.12,7.12,124.0,84.3,39.7,399
2025-26,All,48,Nick Boyd,Wisconsin,6.54,1.47,8.01,1920,6.81,1.49,8.30,124.1,100.1,23.9,212
2025-26,All,49,Alex Karaban,Connecticut,5.20,2.76,7.96,2239,5.30,2.03,7.34,120.8,91.3,29.6,406
2025-26,All,50,Jaxon Kohler,Michigan State,4.16,3.77,7.93,1624,4.72,2.76,7.48,121.8,88.2,33.5,365
2025-26,All,51,Koa Peat,Arizona,4.09,3.73,7.82,1842,3.96,1.98,5.94,123.9,84.2,39.6,517
2025-26,All,52,Sam Hoiberg,Nebraska,3.60,4.22,7.82,1882,4.96,3.01,7.96,115.9,87.7,28.2,341
2025-26,All,53,Zvonimir Ivisic,Illinois,3.40,4.41,7.81,1043,2.39,3.67,6.07,132.5,93.5,39.0,277
2025-26,All,54,Tre Donaldson,Miami (Fla.),5.82,1.98,7.80,2058,5.68,1.45,7.13,121.0,97.1,23.8,352
2025-26,All,55,David Mirkovic,Illinois,5.11,2.68,7.80,1770,5.79,2.17,7.96,128.1,93.8,34.3,389
2025-26,All,56,Braden Huff,Gonzaga,5.92,1.77,7.68,842,6.38,-0.31,6.07,120.2,89.5,30.7,248
2025-26,All,57,Dillon Mitchell,St. John's,3.74,3.91,7.65,1819,4.01,2.74,6.75,118.1,90.2,27.9,279
2025-26,All,58,Allen Graves,Santa Clara,5.58,2.07,7.64,1334,6.75,3.31,10.05,122.6,104.6,18.0,181
2025-26,All,59,Izaiyah Nelson,South Florida,3.99,3.64,7.63,1652,4.58,2.55,7.12,116.9,95.4,21.5,310
2025-26,All,60,Hannes Steinbach,Washington,4.78,2.83,7.61,1748,4.95,2.81,7.76,117.2,99.3,17.9,132
2025-26,All,61,Nate Ament,Tennessee,4.01,3.60,7.61,1748,4.70,2.99,7.69,117.8,92.1,25.7,223
2025-26,All,62,Boopie Miller,SMU,6.06,1.52,7.58,2062,6.69,1.75,8.43,120.6,101.5,19.1,255
2025-26,All,63,Chad Baker-Mazara,USC,4.56,3.01,7.57,1312,4.41,2.57,6.98,112.0,98.3,13.7,79
2025-26,All,64,Boogie Fland,Florida,4.33,3.21,7.54,1900,3.45,2.24,5.69,125.6,87.8,37.8,467
2025-26,All,65,Quadir Copeland,NC State,4.83,2.71,7.54,1716,5.09,2.86,7.95,123.0,99.2,23.8,230
2025-26,All,66,Darryn Peterson,Kansas,4.06,3.47,7.53,1216,4.60,2.59,7.20,113.1,89.7,23.4,83
2025-26,All,67,Malik Reneau,Miami (Fla.),5.03,2.49,7.51,1756,5.11,1.82,6.92,120.5,96.3,24.2,303
2025-26,All,68,Chance Mallory,Virginia,5.19,2.28,7.47,1463,5.08,2.70,7.78,123.2,96.5,26.8,274
2025-26,All,69,Mason Falslev,Utah State,4.90,2.54,7.44,1955,5.14,2.13,7.27,118.0,98.1,19.9,305
2025-26,All,70,Ebuka Okorie,Stanford,5.67,1.75,7.41,1857,6.07,1.50,7.57,114.7,100.8,13.8,138
2025-26,All,71,Thijs De Ridder,Virginia,4.31,3.07,7.38,1666,4.72,1.75,6.47,121.0,91.2,29.8,364
2025-26,All,72,Maliq Brown,Duke,2.79,4.55,7.34,1277,2.79,4.76,7.55,122.8,90.2,32.6,258
2025-26,All,73,Tomislav Ivisic,Illinois,4.62,2.66,7.28,1392,4.39,1.74,6.13,126.8,96.2,30.6,269
2025-26,All,74,Nolan Winter,Wisconsin,4.66,2.62,7.28,1646,4.41,2.12,6.53,123.9,97.7,26.2,268
2025-26,All,75,Cameron Carr,Baylor,5.03,2.23,7.26,1947,5.28,2.79,8.07,120.6,101.8,18.9,162
2025-26,All,76,Baba Miller,Cincinnati,3.28,3.95,7.23,1700,4.33,2.85,7.18,109.3,91.4,17.9,117
2025-26,All,77,Aiden Sherrell,Alabama,4.40,2.82,7.23,1500,3.98,3.12,7.10,127.7,98.5,29.2,271
2025-26,All,78,Xaivian Lee,Florida,3.98,3.22,7.20,1756,4.68,2.30,6.98,121.1,86.7,34.4,379
2025-26,All,79,B.J. Edwards,SMU,4.48,2.71,7.18,1689,4.81,2.77,7.57,120.1,100.0,20.1,210
2025-26,All,80,John Blackwell,Wisconsin,5.21,1.96,7.17,1977,5.30,1.68,6.98,123.1,99.6,23.6,217
2025-26,All,81,Nate Bittle,Oregon,3.86,3.31,7.17,1318,4.24,2.75,6.99,109.4,100.1,9.4,10
2025-26,All,82,Milos Uzan,Houston,4.07,3.08,7.15,1988,3.78,1.35,5.13,117.9,86.3,31.6,381
2025-26,All,83,Robert Wright III,BYU,5.77,1.35,7.12,2164,5.37,1.21,6.58,121.7,98.8,22.8,244
2025-26,All,84,Keyshawn Hall,Auburn,5.80,1.24,7.04,2082,5.63,2.41,8.04,123.6,104.7,18.9,163
2025-26,All,85,Paulius Murauskas,Saint Mary's,4.64,2.38,7.03,1712,5.18,1.37,6.55,117.2,94.9,22.4,332
2025-26,All,86,Nijel Pack,Oklahoma,6.54,0.48,7.01,1938,5.98,1.20,7.17,124.1,104.7,19.5,233
2025-26,All,87,Kylan Boswell,Illinois,5.06,1.94,7.00,1486,5.14,0.84,5.98,127.1,94.1,33.0,333
2025-26,All,88,Mark Mitchell,Missouri,5.15,1.84,6.99,1904,5.20,1.26,6.46,117.5,101.8,15.7,132
2025-26,All,89,Blue Cain,Georgia,5.19,1.76,6.95,1681,4.85,1.64,6.48,123.7,101.0,22.7,231
2025-26,All,90,Tucker DeVries,Indiana,4.01,2.93,6.94,1814,3.52,2.43,5.95,120.3,98.1,22.2,272
2025-26,All,91,Meleek Thomas,Arkansas,5.14,1.79,6.93,2044,4.35,2.28,6.63,127.7,100.0,27.7,322
2025-26,All,92,Mario Saint-Supery,Gonzaga,3.84,3.03,6.88,1440,3.97,1.58,5.56,120.0,88.5,31.5,403
2025-26,All,93,Jalen Warley,Gonzaga,2.70,4.16,6.86,1272,2.72,2.30,5.03,117.7,85.6,32.1,314
2025-26,All,94,Rashaun Agee,Texas A&M,3.97,2.85,6.82,1626,4.84,2.44,7.28,116.9,97.6,19.3,207
2025-26,All,95,Trey McKenney,Michigan,4.23,2.59,6.82,1569,3.64,0.88,4.52,126.9,86.4,40.4,423
2025-26,All,96,Ryan Conwell,Louisville,4.82,1.97,6.79,1865,4.67,1.84,6.51,122.2,96.9,25.2,249
2025-26,All,97,Trevon Brazile,Arkansas,3.64,3.13,6.77,2036,3.38,3.92,7.30,127.4,100.1,27.3,280
2025-26,All,98,Aly Khalifa,Louisville,3.83,2.93,6.76,738,4.30,1.81,6.11,118.7,90.0,28.7,175
2025-26,All,99,Alvaro Folgueiras,Iowa,4.86,1.89,6.75,1204,4.57,2.03,6.60,123.6,101.0,22.6,163
2025-26,All,100,Otega Oweh,Kentucky,3.44,3.31,6.75,2076,3.54,3.06,6.61,117.3,96.5,20.8,145
2025-26,All,101,C.J. Cox,Purdue,5.10,1.62,6.72,1562,4.41,0.81,5.21,134.7,95.2,39.5,377
2025-26,All,102,Tobe Awaka,Arizona,4.21,2.51,6.71,1427,3.58,2.83,6.41,124.8,93.9,30.9,259
2025-26,All,103,Amari Allen,Alabama,4.36,2.32,6.68,1684,4.47,3.38,7.85,126.6,100.6,26.0,204
2025-26,All,104,RJ Godfrey,Clemson,3.44,3.16,6.59,1410,3.51,1.71,5.23,117.5,92.3,25.2,230
2025-26,All,105,Donovan Dent,UCLA,4.18,2.40,6.59,1988,4.02,2.50,6.52,118.1,100.9,17.2,127
2025-26,All,106,Mouhamed Dioubate,Kentucky,3.29,3.29,6.58,1152,2.61,2.98,5.59,120.6,96.2,24.4,90
2025-26,All,107,Bryce Hopkins,St. John's,3.85,2.73,6.58,1885,4.06,1.70,5.76,120.1,90.2,29.9,338
2025-26,All,108,Dylan Darling,St. John's,2.62,3.92,6.55,1320,2.47,2.22,4.68,115.2,86.0,29.2,284
2025-26,All,109,Tahaad Pettiford,Auburn,4.45,2.09,6.54,2125,3.61,2.71,6.32,121.2,102.7,18.4,186
2025-26,All,110,Drake Allen,Utah State,4.05,2.46,6.50,1500,3.21,2.91,6.12,122.6,100.3,22.2,241
2025-26,All,111,Somto Cyril,Georgia,3.29,3.20,6.50,1266,2.55,2.85,5.40,124.4,99.2,25.2,218
2025-26,All,112,Dallin Hall,Virginia,4.27,2.17,6.44,1696,4.20,1.09,5.29,120.5,91.8,28.7,329
2025-26,All,113,Chris Cenac Jr,Houston,2.38,4.06,6.44,1503,2.28,2.61,4.89,120.8,85.5,35.3,341
2025-26,All,114,Robert McCray V,Florida State,4.31,2.11,6.43,1724,4.47,2.54,7.02,115.7,102.8,12.9,81
2025-26,All,115,Tayton Conerway,Indiana,3.78,2.65,6.42,1047,3.87,2.00,5.87,118.2,98.4,19.8,157
2025-26,All,116,J'Vonne Hadley,Louisville,4.39,2.01,6.40,1708,4.30,1.67,5.97,122.5,96.3,26.2,242
2025-26,All,117,Mikel Brown Jr.,Louisville,4.30,2.08,6.38,1133,4.26,1.24,5.50,121.7,95.2,26.5,201
2025-26,All,118,"Paul McNeil, Jr.",NC State,5.49,0.89,6.37,1700,4.67,0.84,5.51,123.3,99.5,23.8,267
2025-26,All,119,Ivan Kharchenkov,Arizona,3.16,3.20,6.37,2002,3.08,2.28,5.36,123.5,86.6,37.0,457
2025-26,All,120,Amani Hansberry,Virginia Tech,3.95,2.36,6.31,1565,3.77,2.41,6.18,116.5,101.1,15.3,110
2025-26,All,121,Malachi Moreno,Kentucky,2.99,3.25,6.25,1435,3.20,2.85,6.05,118.4,94.2,24.2,183
2025-26,All,122,Lamar Wilkerson,Indiana,5.07,1.16,6.23,1800,5.31,1.33,6.64,119.2,100.2,19.0,173
2025-26,All,123,Tyler Bilodeau,UCLA,4.73,1.47,6.21,1549,5.27,1.22,6.48,119.9,99.7,20.2,215
2025-26,All,124,Jackson Holcombe,Utah Valley,3.16,3.02,6.18,1672,3.28,2.64,5.92,110.5,99.9,10.6,240
2025-26,All,125,Nick Townsend,Yale,5.53,0.64,6.17,1566,5.54,0.48,6.02,119.9,105.7,14.1,244
2025-26,All,126,Jake Ensminger,Santa Clara,4.27,1.86,6.14,1548,4.23,0.52,4.75,122.6,97.4,25.2,318
2025-26,All,127,David Punch,TCU,1.77,4.35,6.11,1770,2.68,3.49,6.18,110.9,91.9,19.0,155
2025-26,All,128,Melvin Council Jr.,Kansas,2.85,3.26,6.11,2088,3.00,2.47,5.47,114.5,89.9,24.6,212
2025-26,All,129,Maurice Odum,Arizona State,4.49,1.61,6.09,1974,4.33,1.93,6.26,111.9,101.6,10.3,6
2025-26,All,130,Cayden Boozer,Duke,4.01,2.07,6.07,1456,3.94,1.15,5.09,125.6,88.7,36.9,391
2025-26,All,131,Dedan Thomas Jr.,LSU,5.23,0.84,6.07,828,5.58,0.53,6.10,119.8,101.3,18.5,169
2025-26,All,132,Duke Brennan,Villanova,3.15,2.88,6.04,1642,3.78,1.76,5.55,118.2,94.0,24.2,237
2025-26,All,133,Donovan Atwell,Texas Tech,4.88,1.16,6.04,2006,5.42,1.66,7.09,122.5,98.0,24.4,235
2025-26,All,134,Chase Walker,Illinois State,3.38,2.65,6.03,1222,3.03,1.55,4.58,112.3,94.8,17.5,269
2025-26,All,135,Billy Richmond III,Arkansas,3.52,2.51,6.03,1859,3.30,2.75,6.05,124.9,98.9,26.0,233
2025-26,All,136,Skyy Clark,UCLA,4.23,1.79,6.02,1230,3.51,1.07,4.58,121.3,98.8,22.4,169
2025-26,All,137,Garwey Dual,McNeese State,2.63,3.39,6.02,1418,3.07,1.82,4.89,111.4,95.5,15.9,189
2025-26,All,138,Tyler Nickel,Vanderbilt,4.99,1.02,6.02,1954,4.15,1.40,5.55,125.9,97.6,28.4,384
2025-26,All,139,Kashie Natt,Sam Houston State,4.01,2.00,6.01,1520,3.60,2.69,6.29,115.5,106.5,9.0,123
2025-26,All,140,Marcus Millender,Georgia,5.60,0.41,6.01,1568,5.15,0.75,5.90,123.2,101.7,21.4,203
2025-26,All,141,Nick Martinelli,Northwestern,5.29,0.71,6.00,1908,5.98,1.40,7.38,115.9,104.2,11.7,22
2025-26,All,142,Jasper Floyd,West Virginia,1.64,4.36,6.00,1624,1.60,2.37,3.97,110.1,86.8,23.3,283
2025-26,All,143,Johann Grünloh,Virginia,2.18,3.82,6.00,1274,1.99,2.85,4.84,121.5,91.0,30.5,301
2025-26,All,144,Rafael Castro,George Washington,3.39,2.60,5.99,1382,4.15,2.99,7.14,113.4,102.2,11.3,113
2025-26,All,145,Zoom Diallo,Washington,4.60,1.38,5.98,1658,4.66,1.15,5.80,115.9,99.5,16.4,110
2025-26,All,146,Carson Cooper,Michigan State,2.38,3.59,5.97,1572,3.67,3.16,6.83,116.7,91.6,25.1,195
2025-26,All,147,Isaac Celiscar,Yale,5.47,0.48,5.95,1510,5.12,0.43,5.54,120.4,105.8,14.6,228
2025-26,All,148,Cam Manyawu,Iowa,2.09,3.83,5.93,1100,2.44,2.02,4.46,118.8,90.7,28.1,164
2025-26,All,149,Chance Westry,UAB,4.62,1.25,5.86,1686,4.99,0.90,5.89,109.9,103.4,6.5,139
2025-26,All,150,Adrian Wooley,Louisville,3.90,1.95,5.85,1388,3.30,0.82,4.12,121.5,93.8,27.7,266
2025-26,All,151,Mohamed Wague,Oklahoma,2.76,3.08,5.85,1409,2.43,2.71,5.14,121.2,100.0,21.2,148
2025-26,All,152,Devin McGlockton,Vanderbilt,3.56,2.27,5.83,1616,3.07,1.58,4.65,122.4,95.9,26.5,254
2025-26,All,153,Andrej Stojakovic,Illinois,4.12,1.69,5.81,1482,3.85,1.25,5.10,129.2,95.3,33.9,301
2025-26,All,154,Miles Byrd,San Diego State,1.47,4.34,5.81,1591,1.13,4.16,5.30,107.0,95.9,11.1,83
2025-26,All,155,Joshua Dent,Saint Mary's,4.11,1.67,5.78,1922,5.03,1.05,6.08,117.9,94.7,23.3,383
2025-26,All,156,J.P. Estrella,Tennessee,4.36,1.42,5.78,1028,5.27,1.05,6.32,124.8,92.6,32.2,208
2025-26,All,157,Malique Ewin,Arkansas,4.38,1.39,5.77,1408,3.31,2.09,5.41,130.2,101.5,28.7,232
2025-26,All,158,AK Okereke,Vanderbilt,4.02,1.74,5.77,1652,3.39,1.74,5.12,124.0,97.5,26.5,237
2025-26,All,159,KJ Lewis,Georgetown,2.51,3.25,5.76,1425,1.87,3.05,4.93,112.1,101.4,10.7,66
2025-26,All,160,Juke Harris,Wake Forest,4.38,1.35,5.73,2126,4.76,1.88,6.65,115.3,103.7,11.6,76
2025-26,All,161,John Mobley Jr.,Ohio State,4.88,0.85,5.73,1652,4.46,0.67,5.13,121.6,100.1,21.6,217
2025-26,All,162,Davis Fogle,Gonzaga,3.71,1.98,5.70,868,3.80,0.92,4.72,120.8,91.0,29.8,263
2025-26,All,163,Sananda Fru,Louisville,2.97,2.71,5.68,1376,3.67,1.88,5.55,121.4,93.6,27.7,228
2025-26,All,164,Day Day Thomas,Cincinnati,2.76,2.91,5.67,1719,3.50,1.67,5.17,108.8,91.9,16.8,136
2025-26,All,165,Brandon Jennings,VCU,2.37,3.29,5.66,1565,2.06,3.15,5.22,116.2,97.3,18.8,188
2025-26,All,166,Rienk Mast,Nebraska,3.52,2.14,5.65,1646,4.06,0.87,4.94,116.3,90.7,25.6,277
2025-26,All,167,Kwame Evans Jr.,Oregon,2.76,2.89,5.65,1558,3.65,2.80,6.45,107.7,102.4,5.2,-67
2025-26,All,168,Blake Buchanan,Iowa State,2.86,2.78,5.64,1542,3.40,1.39,4.78,122.3,89.2,33.1,329
2025-26,All,169,Coen Carr,Michigan State,2.95,2.65,5.61,1722,2.55,2.28,4.82,120.4,92.9,27.5,255
2025-26,All,170,Tyler Perkins,Villanova,3.75,1.86,5.61,1644,4.11,1.55,5.66,117.5,98.7,18.8,130
2025-26,All,171,Ben Humrichous,Illinois,3.81,1.79,5.60,1361,3.01,1.76,4.77,129.7,95.8,33.9,306
2025-26,All,172,Elijah Mahi,Santa Clara,4.16,1.44,5.60,1772,3.76,1.08,4.84,121.2,100.3,21.0,275
2025-26,All,173,Urban Klavzar,Florida,5.12,0.47,5.60,1304,4.79,0.11,4.90,128.6,92.2,36.3,331
2025-26,All,174,Mikey Lewis,Saint Mary's,4.33,1.25,5.59,1404,3.30,0.42,3.72,120.1,97.7,22.4,279
2025-26,All,175,Barrington Hargress,Colorado,5.47,0.11,5.58,1888,5.82,0.87,6.70,114.1,107.3,6.8,-55
2025-26,All,176,Nate Johnson,Kansas State,3.48,2.08,5.56,1926,4.03,2.75,6.78,111.0,104.2,6.8,-61
2025-26,All,177,MJ Collins,Utah State,4.78,0.77,5.55,1876,4.84,-0.10,4.73,122.7,97.1,25.5,372
2025-26,All,178,Joseph Pinion,South Florida,3.80,1.75,5.54,1852,4.11,0.88,4.99,115.6,96.8,18.9,339
2025-26,All,179,Xavier Edmonds,TCU,3.20,2.34,5.54,1369,3.81,2.16,5.97,114.6,95.4,19.3,197
2025-26,All,180,Josh Hubbard,Mississippi State,4.80,0.73,5.53,1937,3.90,1.33,5.23,109.4,105.6,3.9,-127
2025-26,All,181,Adam Clark,Seton Hall,2.65,2.86,5.50,1704,2.42,2.11,4.53,109.5,91.8,17.7,188
2025-26,All,182,Nimari Burnett,Michigan,3.47,2.00,5.48,1424,3.72,1.34,5.07,125.6,87.7,37.9,318
2025-26,All,183,Latrell Wrightsell Jr.,Alabama,4.15,1.31,5.46,1370,3.76,1.36,5.12,126.2,97.8,28.4,175
2025-26,All,184,Nana Owusu-Anane,Grand Canyon,1.98,3.42,5.40,1800,1.68,2.17,3.84,111.1,94.3,16.8,269
2025-26,All,185,Darrion Williams,NC State,3.52,1.88,5.40,1723,3.16,1.80,4.96,119.4,100.9,18.5,150
2025-26,All,186,Evan Mahaffey,Akron,3.06,2.33,5.39,1702,3.13,1.70,4.83,119.1,102.2,16.9,336
2025-26,All,187,Caleb Foster,Duke,3.85,1.52,5.36,1370,3.47,0.58,4.06,128.2,87.6,40.6,372
2025-26,All,188,Christoph Tilly,Ohio State,3.15,2.21,5.36,1382,2.88,1.93,4.80,122.2,98.7,23.5,188
2025-26,All,189,Isaac McKneely,Louisville,3.70,1.63,5.33,1798,3.61,0.23,3.84,120.5,93.0,27.5,331
2025-26,All,190,Tre White,Kansas,3.30,2.03,5.33,1870,3.96,1.80,5.77,113.5,92.5,21.0,140
2025-26,All,191,BJ Davis,San Diego State,2.87,2.46,5.33,1252,3.34,1.45,4.79,110.7,93.6,17.1,157
2025-26,All,192,Terrence Hill Jr.,VCU,5.06,0.26,5.33,1538,6.35,-0.08,6.27,116.9,99.4,17.6,294
2025-26,All,193,Jacob Cofie,USC,1.82,3.51,5.32,1664,1.66,3.19,4.85,111.0,98.7,12.3,54
2025-26,All,194,Braylon Mullins,Connecticut,2.70,2.61,5.31,1532,3.17,2.08,5.25,120.6,91.1,29.5,242
2025-26,All,195,Trent Perry,UCLA,4.02,1.29,5.31,1732,4.17,1.07,5.24,118.5,99.9,18.7,154
2025-26,All,196,Braeden Smith,Gonzaga,3.42,1.88,5.30,1057,4.00,0.99,4.99,116.7,92.0,24.7,235
2025-26,All,197,Tavion Banks,Iowa,2.64,2.65,5.29,1370,2.70,2.01,4.71,119.6,94.6,25.0,188
2025-26,All,198,Anthony Robinson II,Missouri,2.67,2.62,5.29,1518,1.95,2.65,4.60,115.0,103.1,12.0,74
2025-26,All,199,Pharaoh Compton,San Diego State,2.89,2.38,5.27,749,2.20,1.51,3.72,117.6,95.5,22.1,150
2025-26,All,200,Matas Vokietaitis,Texas,3.41,1.86,5.27,1572,3.50,1.66,5.16,121.9,99.6,22.3,198
2025-26,All,201,Tramon Mark,Texas,3.56,1.70,5.25,1683,3.78,2.00,5.79,120.6,103.3,17.3,87
2025-26,All,202,Terry Anderson,High Point,4.36,0.89,5.24,1658,4.16,0.16,4.32,119.3,102.5,16.8,384
2025-26,All,203,Jadon Jones,Oklahoma,2.61,2.62,5.23,1118,1.50,3.22,4.72,121.7,102.5,19.2,87
2025-26,All,204,Jamichael Stillwell,UCF,3.12,2.10,5.22,1567,3.79,1.53,5.33,116.1,100.2,15.8,107
2025-26,All,205,Killyan Toure,Iowa State,2.21,3.01,5.22,1612,2.29,1.74,4.03,121.9,87.7,34.2,393
2025-26,All,206,DeSean Goode,Robert Morris,4.40,0.80,5.20,1619,4.55,0.53,5.08,113.1,105.1,8.0,184
2025-26,All,207,Ernest Udeh Jr.,Miami (Fla.),1.95,3.24,5.20,1579,1.37,2.77,4.14,120.1,96.4,23.7,180
2025-26,All,208,Denzel Aberdeen,Kentucky,3.93,1.26,5.19,1926,4.44,1.08,5.53,118.1,94.9,23.2,193
2025-26,All,209,Najai Hines,Seton Hall,1.76,3.42,5.19,900,2.13,3.51,5.64,110.0,92.4,17.6,118
2025-26,All,210,Uriah Tenette,New Mexico,3.05,2.11,5.16,1722,3.13,0.65,3.78,114.4,95.0,19.3,277
2025-26,All,211,Naithan George,Syracuse,3.38,1.78,5.15,1772,2.46,1.83,4.30,114.0,101.2,12.8,110
2025-26,All,212,Jordan Scott,Michigan State,2.43,2.71,5.14,1210,2.12,2.25,4.37,121.7,91.3,30.4,199
2025-26,All,213,Jaquan Johnson,Bradley,3.35,1.79,5.14,1709,3.73,1.42,5.15,108.9,103.2,5.7,128
2025-26,All,214,Elijah Crawford,Illinois-Chicago,3.13,2.01,5.14,1013,3.14,1.18,4.32,111.3,97.0,14.3,153
